Date,HomeTeam,AwayTeam,FTHG,FTAG,HR,AR,BbMxH,BbMxA,BbAHh,BbMxAHH,BbMxAHA
05/11/05,Wolfsburg,FC Koln,1,1,1,0,1.7,6.2,-0.75,2.04,1.95
06/11/05,M'gladbach,Hamburg,0,0,0,0,2.7,2.9,0,1.87,2.09
06/11/05,Nurnberg,Stuttgart,0,1,0,0,3.2,2.55,0.25,1.85,2.23
19/11/05,Bielefeld,Bayern Munich,1,2,0,0,7.1,1.6,1,1.95,2.01
19/11/05,Dortmund,Hertha,2,0,0,0,2.65,3.1,0,1.98,1.98
19/11/05,FC Koln,Schalke 04,2,2,0,0,3.8,2.15,0.5,1.83,2.15
19/11/05,Kaiserslautern,Nurnberg,1,3,0,0,2,4,-0.5,2.07,1.9
19/11/05,Mainz,Ein Frankfurt,2,2,0,0,2.2,3.9,-0.5,2.13,1.84
19/11/05,M'gladbach,Leverkusen,1,1,0,0,2.42,3.2,-0.25,2.11,1.86
19/11/05,Werder Bremen,Wolfsburg,6,1,0,0,1.56,7.25,-1,1.9,2.12
20/11/05,Hamburg,Duisburg,2,0,0,0,1.36,12,-1.5,1.97,1.98
20/11/05,Stuttgart,Hannover,2,2,0,0,1.8,5.1,-0.5,1.82,2.21
26/11/05,Bayern Munich,Mainz,2,1,0,0,1.22,18.81,-1.75,2.04,2.05
26/11/05,Hannover,Kaiserslautern,5,1,0,0,1.85,5.65,-0.75,1.98,2.08
26/11/05,Leverkusen,Hamburg,0,1,0,0,2.4,3.25,-0.25,2,1.97
26/11/05,Nurnberg,Dortmund,1,2,0,0,3,2.55,0,2.1,1.87
26/11/05,Schalke 04,Werder Bremen,2,1,0,1,2.25,4,-0.25,1.86,2.13
26/11/05,Wolfsburg,Bielefeld,0,0,0,0,1.8,5.25,-0.75,2.15,1.85
27/11/05,Ein Frankfurt,Stuttgart,1,1,0,0,2.68,2.8,0,2.08,1.93
27/11/05,Hertha,M'gladbach,2,2,0,0,1.8,5.66,-0.75,1.95,2
03/12/05,Bielefeld,Schalke 04,0,1,0,0,3.65,2.25,0.25,2.05,1.95
03/12/05,Dortmund,Hannover,0,2,0,0,1.85,5,-0.5,1.85,2.11
03/12/05,Hamburg,FC Koln,3,1,0,0,1.45,10.07,-1.5,2.13,1.84
03/12/05,M'gladbach,Nurnberg,0,1,0,1,1.7,6,-0.75,1.91,2.07
03/12/05,Stuttgart,Bayern Munich,0,0,0,1,4.65,2,0.5,2.05,2.1
03/12/05,Werder Bremen,Duisburg,2,0,0,0,1.28,13,-1.5,1.9,2.25
04/12/05,Leverkusen,Hertha,1,2,0,0,2.3,3.35,-0.25,1.99,1.97
04/12/05,Mainz,Wolfsburg,5,1,0,1,2.25,4.1,-0.25,1.84,2.17
06/12/05,Duisburg,FC Koln,1,1,0,1,2.47,3.3,-0.25,2.18,1.85
10/12/05,Duisburg,Bielefeld,1,1,1,0,2.55,3,0,1.86,2.08
10/12/05,Ein Frankfurt,Dortmund,2,0,0,1,2.6,2.86,0,1.85,2.15
10/12/05,Hamburg,Hertha,2,1,0,1,2.2,4.05,-0.25,1.87,2.15
10/12/05,Hannover,M'gladbach,1,1,0,0,2.1,4,-0.5,2.09,1.89
10/12/05,Nurnberg,Leverkusen,1,1,0,0,2.8,2.7,0,2.12,1.83
10/12/05,Schalke 04,Mainz,1,0,0,0,1.45,9.3,-1,1.9,2.08
10/12/05,Wolfsburg,Stuttgart,0,1,0,0,2.95,2.7,0,2.15,1.82
11/12/05,Bayern Munich,Kaiserslautern,2,1,0,0,1.18,22.38,-2,2,1.98
11/12/05,FC Koln,Werder Bremen,1,4,0,0,5.2,1.82,0.75,2.06,1.9
14/12/05,Kaiserslautern,Ein Frankfurt,1,2,0,0,3.3,2.8,0,2.35,1.9
17/12/05,Bielefeld,FC Koln,3,2,0,0,2.2,3.85,-0.5,2.2,1.85
17/12/05,Dortmund,Bayern Munich,1,2,1,0,5.7,1.85,0.5,2.2,1.83
17/12/05,Kaiserslautern,Wolfsburg,3,2,0,0,2.9,2.85,0,2.19,1.95
17/12/05,Leverkusen,Hannover,0,0,0,0,2.03,4.3,-0.5,2.05,1.91
17/12/05,Mainz,Duisburg,1,1,0,0,1.67,7.7,-1,1.87,2.12
17/12/05,M'gladbach,Ein Frankfurt,4,3,0,0,2,4.5,-0.5,2,1.95
17/12/05,Stuttgart,Schalke 04,2,0,0,1,2.6,3.1,0,1.8,2.21
18/12/05,Hertha,Nurnberg,1,1,0,0,1.67,7,-0.75,1.96,2.01
18/12/05,Werder Bremen,Hamburg,1,1,0,0,2,4.35,-0.5,1.92,2.05
27/01/06,M'gladbach,Bayern Munich,1,3,0,0,5.25,1.8,0.5,2.12,1.82
28/01/06,Dortmund,Wolfsburg,3,2,0,0,1.8,5.4,-0.75,2.07,1.86
28/01/06,Hertha,Hannover,1,1,0,1,1.85,5.18,-0.5,1.8,2.14
28/01/06,Leverkusen,Ein Frankfurt,2,1,0,0,1.9,4.65,-0.5,1.9,2.05
28/01/06,Mainz,FC Koln,4,2,0,0,2.05,4.1,-0.5,2.09,1.85
28/01/06,Nurnberg,Hamburg,2,1,0,0,3.61,2.27,0.25,1.96,2
