Date,HomeTeam,AwayTeam,FTHG,FTAG,HR,AR,BbMxH,BbMxA,BbAHh,BbMxAHH,BbMxAHA
05/02/06,Villarreal,Cadiz,1,1,1,0,1.57,7.71,-1,2.03,1.93
05/02/06,Zaragoza,Betis,4,3,1,1,2.06,4.05,-0.5,2.06,1.86
11/02/06,Ath Bilbao,Real Madrid,0,2,0,0,4.5,1.95,0.5,1.98,1.95
11/02/06,Cadiz,Sevilla,0,4,0,0,2.84,2.79,0,1.98,1.95
11/02/06,Osasuna,Zaragoza,1,1,0,0,2.25,3.86,-0.25,1.93,2.03
12/02/06,Alaves,Malaga,3,2,0,0,2.2,3.55,-0.25,1.85,2.12
12/02/06,Ath Madrid,Sociedad,1,0,0,1,1.71,6.25,-0.75,1.9,2.16
12/02/06,Betis,La Coruna,0,1,0,0,2.57,3.05,0,1.83,2.13
12/02/06,Celta,Villarreal,1,0,0,0,2.25,3.6,-0.25,1.9,2.03
12/02/06,Espanol,Santander,0,2,0,0,2.25,3.7,-0.25,1.95,2
12/02/06,Mallorca,Getafe,1,1,0,0,2.48,3.2,-0.25,2.02,1.92
12/02/06,Valencia,Barcelona,1,0,0,0,2.8,2.95,0,1.85,2.15
18/02/06,Barcelona,Betis,5,1,0,0,1.32,14,-1.5,2.08,1.9
18/02/06,Real Madrid,Alaves,3,0,0,0,1.29,14.4,-1.5,1.8,2.17
18/02/06,Sevilla,Celta,1,0,0,0,2.1,4.05,-0.5,2.14,1.83
18/02/06,Villarreal,Espanol,4,0,0,0,1.82,5.5,-0.75,2.06,1.89
19/02/06,Cadiz,Osasuna,1,3,1,0,2.82,2.75,0,1.99,1.92
19/02/06,Getafe,Ath Madrid,0,3,0,0,2.88,2.75,0,2.03,1.93
19/02/06,La Coruna,Zaragoza,1,1,1,0,2.15,4,-0.5,2.15,1.82
19/02/06,Malaga,Mallorca,0,2,0,1,2.1,3.8,-0.25,1.83,2.15
19/02/06,Santander,Ath Bilbao,0,1,1,0,2.32,3.5,-0.25,2.03,1.9
19/02/06,Sociedad,Valencia,1,2,0,0,3.9,2.25,0.25,2.25,1.8
25/02/06,Ath Madrid,Malaga,5,0,0,1,1.63,8.4,-1,1.9,2.12
25/02/06,Zaragoza,Barcelona,0,2,1,0,5,1.87,0.5,2.1,1.85
26/02/06,Alaves,Santander,2,2,0,0,2.55,3.2,0,1.88,2.1
26/02/06,Ath Bilbao,Villarreal,1,1,0,0,2.6,3.06,0,1.83,2.13
26/02/06,Betis,Sociedad,2,0,0,0,2.05,4.15,-0.5,2,1.94
26/02/06,Celta,Cadiz,2,0,0,0,1.65,6.85,-0.75,1.88,2.02
26/02/06,Espanol,Sevilla,5,0,0,1,3.05,2.7,0,2.21,1.8
26/02/06,Mallorca,Real Madrid,2,1,0,0,6.55,1.62,1,1.9,2.05
26/02/06,Osasuna,La Coruna,1,2,0,0,2.26,3.4,-0.25,2,1.93
26/02/06,Valencia,Getafe,1,1,0,1,1.45,9.3,-1.25,1.8,2.1
04/03/06,Barcelona,La Coruna,3,2,0,0,1.56,7.6,-1,2.13,1.85
04/03/06,Cadiz,Espanol,2,0,0,0,2.6,2.95,0,1.93,2.05
04/03/06,Real Madrid,Ath Madrid,2,1,0,0,2,4.5,-0.5,2.05,1.87
04/03/06,Villarreal,Alaves,3,2,0,0,1.65,6.91,-0.75,1.8,2.16
05/03/06,Celta,Osasuna,2,0,0,1,2.25,3.86,-0.25,1.86,2.07
05/03/06,Getafe,Betis,1,0,0,0,2.3,3.4,-0.25,2.08,1.9
05/03/06,Malaga,Valencia,0,0,0,0,5.81,1.77,0.75,1.95,1.97
05/03/06,Santander,Mallorca,0,0,0,0,2.2,4,-0.5,2.21,1.81
05/03/06,Sevilla,Ath Bilbao,2,1,1,0,1.8,5.25,-0.5,1.8,2.19
05/03/06,Sociedad,Zaragoza,1,3,0,0,2.5,3,0,1.83,2.06
11/03/06,Espanol,Celta,2,0,1,0,2.55,2.97,0,1.85,2.1
11/03/06,La Coruna,Sociedad,0,1,0,0,1.73,6.09,-0.75,1.99,2
11/03/06,Valencia,Real Madrid,0,0,0,0,2.4,3.35,-0.25,2.02,1.94
12/03/06,Alaves,Sevilla,2,1,2,1,2.95,2.5,0,2.14,1.82
12/03/06,Ath Bilbao,Cadiz,1,0,1,1,1.9,4.7,-0.5,1.9,2.05
12/03/06,Ath Madrid,Santander,2,1,1,0,1.66,7.46,-0.75,1.85,2.11
12/03/06,Betis,Malaga,1,1,0,0,1.8,5.15,-0.5,1.82,2.12
12/03/06,Mallorca,Villarreal,1,1,0,0,2.95,2.63,0,2.1,1.9
12/03/06,Osasuna,Barcelona,2,1,0,2,5.86,1.8,0.75,1.95,2.02
12/03/06,Zaragoza,Getafe,1,2,1,0,1.85,5.2,-0.5,1.83,2.14
18/03/06,Getafe,La Coruna,1,2,1,0,2.5,3.1,-0.25,2.06,1.88
18/03/06,Sociedad,Barcelona,0,2,0,0,6.5,1.7,1,1.95,2.01
18/03/06,Villarreal,Ath Madrid,1,1,0,1,2.45,3.35,-0.25,2.12,1.85
19/03/06,Cadiz,Alaves,0,0,0,0,2.1,4.2,-0.5,2.07,1.9
19/03/06,Celta,Ath Bilbao,0,1,0,1,1.87,5,-0.5,1.9,2.04
19/03/06,Espanol,Osasuna,2,4,0,0,2.3,4,-0.25,1.9,2.12
19/03/06,Malaga,Zaragoza,0,1,0,0,2.65,2.9,0,1.88,2.05
19/03/06,Real Madrid,Betis,0,0,0,0,1.46,10,-1.25,1.92,2.07
19/03/06,Santander,Valencia,2,1,0,0,4.4,2.05,0.5,2,1.92
19/03/06,Sevilla,Mallorca,1,1,0,0,1.75,5.6,-0.75,2.08,1.86
21/03/06,Barcelona,Getafe,3,1,0,0,1.25,15,-1.75,2.1,1.86
22/03/06,Alaves,Celta,1,0,0,0,2.55,3.11,0,1.83,2.1
22/03/06,Ath Bilbao,Espanol,1,1,0,0,2.1,4.25,-0.5,2.08,1.9
22/03/06,Betis,Santander,1,0,0,1,2.15,3.95,-0.5,2.17,1.8
22/03/06,La Coruna,Malaga,2,1,0,1,1.63,7.5,-1,2.1,1.84
22/03/06,Mallorca,Cadiz,1,0,0,0,1.9,4.55,-0.5,1.92,2
22/03/06,Osasuna,Sociedad,2,0,0,0,1.72,6,-0.75,1.95,2.01
22/03/06,Valencia,Villarreal,1,1,1,0,1.85,5.45,-0.5,1.86,2.08
22/03/06,Zaragoza,Real Madrid,1,1,0,0,3.5,2.25,0.25,2.05,1.92
23/03/06,Ath Madrid,Sevilla,0,1,3,0,2,4.05,-0.5,2.12,1.82
25/03/06,Ath Bilbao,Osasuna,1,0,1,1,2.55,3.1,-0.25,2.1,1.84
25/03/06,Malaga,Barcelona,0,0,0,0,8.85,1.48,1,2.13,1.86
25/03/06,Villarreal,Betis,1,2,0,0,1.87,5.5,-0.5,1.96,2
26/03/06,Cadiz,Ath Madrid,1,1,0,0,3.05,2.7,0,2.03,2
26/03/06,Celta,Mallorca,2,0,0,0,1.9,5.5,-0.5,1.95,2.01
26/03/06,Espanol,Alaves,0,0,0,0,1.95,4.85,-0.5,1.94,1.98
26/03/06,Getafe,Sociedad,2,1,0,1,2.06,4.1,-0.5,2.05,1.92
26/03/06,Real Madrid,La Coruna,4,0,0,0,1.73,6,-0.75,2.1,1.9
26/03/06,Santander,Zaragoza,0,0,0,0,2.5,3,0,1.86,2.08
