Date,HomeTeam,AwayTeam,FTHG,FTAG,HR,AR,BbMxH,BbMxA,BbAHh,BbMxAHH,BbMxAHA
22/09/2018,Waasland-Beveren,Charleroi,1,1,0,2,3.65,2.15,0.5,1.8,2.17
23/09/2018,Anderlecht,Standard,2,1,0,0,2.22,3.5,-0.25,1.92,2.02
23/09/2018,Cercle Brugge,Genk,2,5,0,0,5,1.77,0.75,1.97,1.97
23/09/2018,Gent,Club Brugge,0,4,0,0,2.83,2.6,0,2.07,1.87
28/09/2018,Kortrijk,Eupen,1,3,0,0,1.95,4.05,-0.75,2.23,1.75
29/09/2018,Charleroi,Lokeren,2,1,0,0,1.64,6,-1,2.08,1.9
29/09/2018,Club Brugge,Cercle Brugge,4,0,0,0,1.37,9.17,-1.5,1.97,1.97
29/09/2018,Genk,Waregem,4,0,0,0,1.42,8,-1.25,1.86,2.1
29/09/2018,Mouscron,Waasland-Beveren,0,3,0,0,2.2,3.6,-0.25,1.85,2.12
30/09/2018,Anderlecht,St Truiden,0,0,0,1,1.55,7.3,-1,1.85,2.2
30/09/2018,Antwerp,Gent,2,2,0,0,2.6,2.95,0,1.85,2.13
30/09/2018,Oostende,Standard,1,3,0,0,4.25,1.9,0.75,1.8,2.19
05/10/2018,Cercle Brugge,Charleroi,2,1,0,0,2.93,2.6,0.25,1.77,2.2
06/10/2018,Eupen,Antwerp,1,2,0,0,3.8,2.1,0.25,2.16,1.8
06/10/2018,Lokeren,Kortrijk,1,3,0,0,2.75,2.67,0.25,1.72,2.28
06/10/2018,St Truiden,Mouscron,3,1,0,2,1.6,5.75,-1,1.98,1.95
06/10/2018,Waasland-Beveren,Oostende,1,1,0,0,2.55,2.9,-0.25,2.16,1.8
07/10/2018,Gent,Genk,1,5,1,0,3,2.43,0.25,1.85,2.12
07/10/2018,Standard,Club Brugge,3,1,0,0,2.84,2.6,0.25,1.74,2.25
07/10/2018,Waregem,Anderlecht,1,2,0,0,3.5,2.1,0.25,2.09,1.87
19/10/2018,Club Brugge,Waasland-Beveren,1,1,0,0,1.23,16.2,-2,1.98,2.07
20/10/2018,Antwerp,Lokeren,2,1,0,1,1.41,9,-1.25,1.96,2.06
20/10/2018,Genk,Eupen,2,1,0,0,1.23,15,-2,1.91,2.07
20/10/2018,Kortrijk,St Truiden,3,1,0,0,2.2,3.35,-0.25,1.93,2.06
20/10/2018,Mouscron,Standard,0,0,0,0,5.75,1.65,1,1.9,2.05
21/10/2018,Anderlecht,Cercle Brugge,4,2,0,0,1.45,7.75,-1.25,1.92,2.03
21/10/2018,Charleroi,Waregem,3,2,0,0,1.96,4.2,-0.75,2.25,1.75
21/10/2018,Oostende,Gent,0,4,0,0,3.3,2.25,0.25,2.01,1.95
26/10/2018,Gent,Charleroi,2,1,0,0,1.75,5,-1,2.35,1.75
27/10/2018,Cercle Brugge,Kortrijk,1,1,0,0,2.84,2.6,0.25,1.76,2.23
27/10/2018,Lokeren,Oostende,0,0,0,0,3.1,2.4,0.25,1.87,2.06
27/10/2018,St Truiden,Club Brugge,2,2,0,0,4.6,1.83,0.75,1.92,2.05
27/10/2018,Waregem,Mouscron,2,2,0,0,1.7,5.25,-1,2.19,1.82
28/10/2018,Eupen,Anderlecht,2,1,0,0,4.5,1.8,0.75,1.97,1.97
28/10/2018,Standard,Genk,1,1,0,0,3,2.4,0.25,1.85,2.08
28/10/2018,Waasland-Beveren,Antwerp,0,1,0,0,4.75,1.81,0.75,1.85,2.07
30/10/2018,Charleroi,St Truiden,1,0,0,0,2,4.05,-0.75,2.26,1.75
30/10/2018,Club Brugge,Oostende,4,0,0,0,1.42,8.9,-1.75,2.35,1.7
30/10/2018,Mouscron,Gent,3,1,0,0,5.5,1.65,1,1.9,2.1
31/10/2018,Antwerp,Genk,2,4,0,0,3.55,2.13,0.25,2.13,1.86
31/10/2018,Eupen,Cercle Brugge,2,0,0,0,2.1,3.7,-0.25,1.83,2.14
31/10/2018,Kortrijk,Waasland-Beveren,2,2,0,0,1.55,6.5,-1,1.85,2.1
01/11/2018,Anderlecht,Lokeren,1,1,0,0,1.3,12.31,-1.5,1.81,2.25
01/11/2018,Waregem,Standard,3,1,1,0,3.75,2,0.25,2.22,1.75
02/11/2018,Oostende,Charleroi,2,1,0,0,3.1,2.65,0.25,1.81,2.15
03/11/2018,Cercle Brugge,Mouscron,2,1,0,1,2.3,3.3,-0.25,1.99,1.96
03/11/2018,Genk,Club Brugge,1,1,0,0,2,3.8,-0.25,1.76,2.26
03/11/2018,Gent,Kortrijk,3,1,0,0,1.7,5.25,-1,2.25,1.75
04/11/2018,Lokeren,Eupen,2,0,0,0,2.55,2.85,-0.25,2.23,1.77
04/11/2018,St Truiden,Waregem,2,1,0,1,2.15,3.77,-0.5,2.11,1.84
04/11/2018,Standard,Antwerp,0,2,0,0,2.06,3.75,-0.25,1.8,2.17
04/11/2018,Waasland-Beveren,Anderlecht,1,2,1,1,5.5,1.72,1,1.79,2.23
09/11/2018,Antwerp,Oostende,2,0,0,1,1.55,7,-1,1.85,2.13
10/11/2018,Cercle Brugge,Waasland-Beveren,2,0,0,0,1.97,4.02,-0.5,1.99,1.95
10/11/2018,Charleroi,Club Brugge,2,1,0,0,3.7,2.06,0.25,2.17,1.78
10/11/2018,Eupen,St Truiden,1,4,0,0,2.45,2.95,-0.25,2.14,1.81
10/11/2018,Waregem,Lokeren,2,0,0,0,1.72,5.25,-1,2.14,1.81
11/11/2018,Anderlecht,Gent,2,0,0,2,2.13,3.6,-0.25,1.83,2.1
11/11/2018,Kortrijk,Standard,0,2,0,0,2.76,2.63,0.25,1.75,2.25
11/11/2018,Mouscron,Genk,0,0,0,0,8.2,1.42,1.5,1.8,2.16
23/11/2018,Club Brugge,Waregem,1,3,0,0,1.41,7.9,-1.5,2.02,1.91
24/11/2018,Genk,Cercle Brugge,1,2,0,1,1.21,15,-2,1.9,2.05
24/11/2018,Oostende,Kortrijk,1,2,0,0,3.2,2.38,0.25,1.93,2.09
24/11/2018,Standard,Eupen,3,0,0,0,1.49,7.02,-1,1.76,2.21
24/11/2018,Waasland-Beveren,Mouscron,1,2,0,0,2.84,2.63,0,2.06,1.92
25/11/2018,Gent,Antwerp,0,0,0,0,2.08,3.75,-0.25,1.77,2.2
25/11/2018,Lokeren,Charleroi,2,4,0,0,3.7,2.17,0.25,2.11,1.85
25/11/2018,St Truiden,Anderlecht,4,2,0,0,3.3,2.24,0.25,2.05,1.9
30/11/2018,Lokeren,Gent,2,2,0,0,6.5,1.58,1,2.05,1.92
01/12/2018,Antwerp,St Truiden,1,3,0,0,1.75,5.5,-1,2.39,1.7
01/12/2018,Charleroi,Cercle Brugge,3,1,0,0,1.63,5.63,-1,2.07,1.87
01/12/2018,Kortrijk,Mouscron,1,0,0,0,1.83,4.5,-0.75,2.05,1.93
01/12/2018,Waregem,Oostende,1,1,0,0,1.78,4.5,-0.75,2,1.95
02/12/2018,Anderlecht,Genk,0,1,0,0,3.33,2.23,0.25,2.06,1.9
02/12/2018,Club Brugge,Standard,3,0,0,1,1.76,5,-0.75,1.96,1.96
02/12/2018,Eupen,Waasland-Beveren,1,0,0,0,1.66,5.5,-1,2.11,1.9
07/12/2018,Waasland-Beveren,Club Brugge,2,1,0,1,8,1.43,1.5,1.8,2.16
08/12/2018,Genk,Kortrijk,1,1,0,0,1.3,11,-1.5,1.77,2.25
08/12/2018,Mouscron,Waregem,0,0,1,0,2.85,2.64,0,2.05,1.96
08/12/2018,Oostende,Lokeren,1,0,0,0,1.88,4.25,-0.75,2.14,1.81
08/12/2018,St Truiden,Standard,1,1,0,0,2.5,3,0,1.85,2.13
09/12/2018,Anderlecht,Charleroi,1,1,0,0,1.93,4.2,-0.75,2.23,1.8
09/12/2018,Cercle Brugge,Antwerp,0,3,0,0,3.9,2.05,0.5,1.88,2.09
09/12/2018,Gent,Eupen,2,0,0,1,1.5,7.5,-1,1.79,2.17
14/12/2018,Charleroi,Gent,2,0,0,0,2.95,2.55,0,2.12,1.83
15/12/2018,Antwerp,Waasland-Beveren,0,2,0,0,1.39,9.75,-1.5,2.13,1.85
15/12/2018,Eupen,Mouscron,1,0,0,0,2.11,3.85,-0.5,2.12,1.85
15/12/2018,Kortrijk,Club Brugge,0,0,0,0,3.8,2.09,0.5,1.86,2.08
15/12/2018,Lokeren,St Truiden,2,0,0,0,3.7,2.1,0.5,1.85,2.11
16/12/2018,Cercle Brugge,Anderlecht,2,1,1,0,4.1,1.92,0.75,1.83,2.13
16/12/2018,Genk,Oostende,2,0,0,0,1.24,14,-2,2.09,1.9
16/12/2018,Standard,Waregem,4,1,0,1,1.89,4,-0.75,2.16,1.82
21/12/2018,Gent,Cercle Brugge,4,1,0,0,1.4,8.08,-1.5,2.08,1.92
22/12/2018,Mouscron,Anderlecht,3,1,0,0,4.72,1.86,0.75,1.86,2.1
22/12/2018,St Truiden,Kortrijk,0,0,0,0,2.03,3.9,-0.5,2,1.95
22/12/2018,Standard,Oostende,3,1,0,0,1.44,8,-1.5,2.17,1.81
22/12/2018,Waasland-Beveren,Lokeren,2,1,0,0,2.2,3.75,-0.25,1.94,2.08
23/12/2018,Club Brugge,Antwerp,5,1,0,0,1.73,5.07,-1,2.14,1.82
23/12/2018,Eupen,Genk,0,2,0,0,7,1.52,1.5,1.77,2.22
23/12/2018,Waregem,Charleroi,3,1,0,0,2.65,2.82,0,1.88,2.07
26/12/2018,Antwerp,Mouscron,2,1,0,0,1.57,6.5,-1,1.98,1.95
26/12/2018,Cercle Brugge,Eupen,0,1,0,0,2.38,3.05,-0.25,2.09,1.85
26/12/2018,Charleroi,Standard,0,1,0,0,2.85,2.75,0,2.01,1.92
26/12/2018,Genk,Gent,3,1,0,1,1.65,5.5,-1,2.07,1.87
26/12/2018,Kortrijk,Waregem,4,2,0,0,2.1,3.65,-0.5,2.1,1.87
26/12/2018,Oostende,St Truiden,1,1,0,0,2.92,2.43,0.25,1.83,2.11
27/12/2018,Anderlecht,Waasland-Beveren,3,0,0,0,1.38,9,-1.5,2.06,1.9
27/12/2018,Lokeren,Club Brugge,0,1,0,0,7.7,1.45,1.5,1.77,2.25
18/01/2019,St Truiden,Genk,2,3,0,0,6.25,1.53,1,2.16,1.81
19/01/2019,Eupen,Lokeren,4,1,0,0,1.94,4.2,-0.75,2.26,1.75
19/01/2019,Standard,Kortrijk,2,1,0,0,1.54,6.5,-1,1.86,2.1
19/01/2019,Waasland-Beveren,Cercle Brugge,1,1,1,0,2.5,2.9,-0.25,2.2,1.8
19/01/2019,Waregem,Antwerp,1,2,0,0,2.66,2.7,0,1.94,2.01
20/01/2019,Club Brugge,Charleroi,0,1,0,0,1.53,6.5,-1,1.85,2.09
20/01/2019,Gent,Anderlecht,1,0,0,1,2.12,3.5,-0.5,2.13,1.85
20/01/2019,Mouscron,Oostende,2,1,0,0,2.15,3.6,-0.25,1.87,2.12
25/01/2019,Antwerp,Standard,1,1,1,0,2.79,2.77,0,1.99,1.99
26/01/2019,Cercle Brugge,St Truiden,1,2,0,0,2.7,2.75,-0.25,2.3,1.74
26/01/2019,Charleroi,Waasland-Beveren,2,2,1,0,1.42,8.5,-1.5,2.25,1.8
26/01/2019,Genk,Mouscron,1,2,0,0,1.23,16,-2,1.96,2.02
26/01/2019,Lokeren,Waregem,0,3,0,0,3.15,2.39,0.25,1.88,2.07
27/01/2019,Anderlecht,Eupen,2,1,0,0,1.52,7,-1,1.83,2.15
27/01/2019,Kortrijk,Gent,1,2,0,0,3.15,2.33,0.25,1.93,2.09
27/01/2019,Oostende,Club Brugge,1,2,0,1,6.25,1.56,1,2.05,1.94
01/02/2019,Mouscron,Charleroi,3,0,0,0,2.7,2.94,0,1.9,2.09
02/02/2019,Kortrijk,Lokeren,2,1,0,0,1.65,5.3,-1,2.11,1.85
02/02/2019,Oostende,Antwerp,0,2,0,0,3.91,1.98,0.25,2.28,1.72
02/02/2019,Waasland-Beveren,Genk,1,2,0,0,10.5,1.33,1.5,2.11,1.87
02/02/2019,Waregem,Cercle Brugge,3,2,0,1,1.85,4.25,-1,2.43,1.65
03/02/2019,Club Brugge,Gent,1,1,1,1,1.82,4.5,-1,2.37,1.66
03/02/2019,St Truiden,Eupen,4,1,0,0,2.08,3.7,-0.5,2.05,1.88
03/02/2019,Standard,Anderlecht,2,1,0,0,2.03,4,-0.5,2.04,1.95
08/02/2019,Genk,Standard,2,0,0,0,1.67,5.5,-1,2.11,1.87
09/02/2019,Charleroi,Oostende,1,1,0,0,1.77,5,-1,2.33,1.7
09/02/2019,Eupen,Kortrijk,0,1,0,0,2.51,2.95,0,1.83,2.12
09/02/2019,Lokeren,Antwerp,2,1,0,0,4.6,1.78,0.75,1.9,2.04
09/02/2019,St Truiden,Waasland-Beveren,2,1,0,0,1.66,5.75,-1,2.16,1.8
10/02/2019,Anderlecht,Waregem,0,0,0,0,1.7,5.25,-1,2.16,1.8
10/02/2019,Cercle Brugge,Club Brugge,2,2,1,0,6,1.54,1,2.06,1.86
10/02/2019,Gent,Mouscron,1,2,0,1,1.63,6.5,-1,2.09,1.89
15/02/2019,Standard,Lokeren,3,1,0,0,1.38,11,-1.5,2.04,1.92
16/02/2019,Kortrijk,Charleroi,1,2,0,0,2.25,3.33,-0.25,1.96,1.97
16/02/2019,Oostende,Eupen,1,1,0,1,2.4,3.02,-0.25,2.12,1.85
16/02/2019,Waasland-Beveren,Gent,2,1,1,0,5.25,1.67,1,1.8,2.16
16/02/2019,Waregem,St Truiden,1,1,0,0,2.15,3.4,-0.25,1.92,2.02
17/02/2019,Antwerp,Anderlecht,0,1,0,0,2.7,2.72,0,1.95,2
17/02/2019,Club Brugge,Genk,3,1,0,0,2.51,2.87,0,1.85,2.08
17/02/2019,Mouscron,Cercle Brugge,3,0,0,0,1.8,4.6,-0.75,2.08,1.88
22/02/2019,Gent,Standard,2,1,0,0,2.31,3.1,-0.25,2.03,1.92
23/02/2019,Cercle Brugge,Oostende,2,2,0,1,2.16,3.57,-0.25,1.85,2.08
23/02/2019,Eupen,Waregem,2,3,0,1,2.55,2.7,0,1.9,2.02
23/02/2019,Mouscron,Lokeren,1,0,0,0,1.71,5.75,-1,2.23,1.75
23/02/2019,Waasland-Beveren,Kortrijk,2,6,0,0,3.6,2.15,0.25,2.07,1.85
24/02/2019,Anderlecht,Club Brugge,2,2,0,0,2.88,2.57,0,2.11,1.85
24/02/2019,Genk,Antwerp,0,0,0,0,1.67,6.1,-1,2.21,1.85
24/02/2019,St Truiden,Charleroi,3,1,0,0,2.36,3.32,-0.25,1.97,1.97
01/03/2019,Standard,Mouscron,1,1,0,0,1.66,5.58,-1,2.18,1.85
02/03/2019,Charleroi,Genk,1,1,0,0,4.05,1.96,0.5,2,1.97
02/03/2019,Club Brugge,St Truiden,1,0,0,0,1.41,8.5,-1.5,2.07,1.87
02/03/2019,Kortrijk,Cercle Brugge,2,1,0,0,1.67,5,-1,2.19,1.8
02/03/2019,Oostende,Waasland-Beveren,1,1,0,0,1.82,4.4,-1,2.49,1.6
03/03/2019,Antwerp,Eupen,2,1,0,0,1.62,6.5,-1,2.05,1.87
03/03/2019,Lokeren,Anderlecht,1,2,0,0,5.75,1.63,1,1.87,2.11
03/03/2019,Waregem,Gent,1,3,0,0,3.6,2.06,0.5,1.88,2.04
10/03/2019,Anderlecht,Kortrijk,2,0,0,0,1.65,5.25,-1,2.12,1.85
10/03/2019,Antwerp,Charleroi,1,2,0,1,1.91,4.35,-0.5,1.91,2.07
10/03/2019,Cercle Brugge,Standard,1,2,0,0,4.25,1.84,0.5,2.1,1.88
10/03/2019,Eupen,Club Brugge,0,4,0,0,5.5,1.63,1,1.93,2.05
10/03/2019,Genk,Lokeren,1,0,0,0,1.17,20,-2.25,1.93,2.03
10/03/2019,Gent,Oostende,2,1,0,0,1.42,9,-1.5,2.11,1.85
10/03/2019,Mouscron,St Truiden,1,1,2,0,2.35,3.1,-0.25,2.05,1.91
10/03/2019,Waasland-Beveren,Waregem,1,1,0,0,3.8,2.09,0.25,2.13,1.82
17/03/2019,Charleroi,Eupen,1,2,0,0,1.7,5.5,-0.75,1.88,2.06
17/03/2019,Club Brugge,Mouscron,1,2,0,0,1.36,10,-1.5,1.55,2.8
17/03/2019,Kortrijk,Antwerp,2,0,0,0,3.6,2.2,0.25,2.05,1.86
17/03/2019,Lokeren,Cercle Brugge,3,1,0,0,2.25,3.25,-0.25,1.97,1.98
17/03/2019,Oostende,Anderlecht,0,2,0,0,5.25,1.7,0.75,2.03,1.9
17/03/2019,St Truiden,Gent,0,2,0,0,3.6,2.04,0.25,2.21,1.76
17/03/2019,Standard,Waasland-Beveren,4,3,0,0,1.28,13,-1.75,2.06,1.88
17/03/2019,Waregem,Genk,3,3,0,0,4.4,1.82,0.75,1.97,1.98
